Hip Angle,Thigh Acc X,Thigh Acc Y,Thigh Acc Z,Thigh Gyro X,Thigh Gyro Y,Thigh Gyro Z,Trunk Acc X,Trunk Acc Y,Trunk Acc Z,Trunk Gyro X,Trunk Gyro Y,Trunk Gyro Z,Gait Percent,Speed
23.358362,0.41072,0.21641,0.28274,-0.39721999999999996,-0.0564,-0.93652,0.21525,0.04887,-0.12217,-1.05151,-0.13477,0.13257,51.02,0.3
23.006778,0.41189,0.29553,0.41421,-0.18555,-0.0026899999999999997,-0.90796,0.20478,0.05003,-0.12100999999999999,-1.06079,-0.10254,0.11133,51.53,0.3
22.611245999999998,0.41886999999999996,0.41653999999999997,0.48868,0.021240000000000002,0.08936000000000001,-1.07056,0.23736,0.052360000000000004,-0.1466,-1.0363799999999999,-0.14697000000000002,0.15942,52.04,0.3
22.171766,0.5422,0.5945600000000001,0.63761,0.14307,-0.0625,-1.12134,0.23736,0.05003,-0.16289,-1.1049799999999999,-0.08374,0.09692,52.55,0.3
21.732286,0.47936999999999996,0.64226,0.33742,0.02222,-0.0354,-1.07813,0.2583,0.015130000000000001,-0.17569,-1.12012,-0.146,0.09668,53.06,0.3
21.270832000000002,0.43748000000000004,0.6283,0.20362,-0.32324,0.18799000000000002,-1.04688,0.26761,0.0,-0.18965,-1.12866,-0.09106,0.1272,53.57,0.3
20.831352,0.43748000000000004,0.6283,0.20362,-0.32324,0.18799000000000002,-1.04688,0.26761,0.0,-0.18965,-1.12866,-0.09106,0.1272,54.08,0.3
20.369898000000003,0.28157,0.50729,0.0989,-0.72949,0.30273,-1.1189,0.25945999999999997,-0.0058200000000000005,-0.14311,-1.0825200000000001,-0.11157,0.12769,54.59,0.3
19.886470000000003,0.29436999999999997,0.5678,0.26645,-0.46021000000000006,0.12671,-1.1845700000000001,0.28157,-0.01396,-0.16755,-1.10938,-0.15479,0.08594,55.1,0.3
19.44699,0.31764000000000003,0.56663,0.39211,-0.37890999999999997,-0.04956,-0.9179700000000001,0.30368,-0.00349,-0.1338,-1.0112299999999999,-0.12598,0.055420000000000004,55.61,0.3
19.00751,0.37465,0.6655300000000001,0.53755,-0.07227,-0.12671,-0.84595,0.3316,-0.01396,-0.11868,-1.05493,-0.13794,0.10474000000000001,56.12,0.3
18.546056,0.30019,0.6736800000000001,0.35836,-0.08008,0.27026,-0.98608,0.33742,-0.01396,-0.10937000000000001,-1.00708,-0.10497999999999999,0.08838,56.63,0.3
18.062628,0.32345999999999997,0.73185,0.26877,-0.15845,0.02051,-1.0285600000000001,0.38745,0.018619999999999998,-0.11752,-1.01709,-0.10742,0.10645,57.14,0.3
17.645122,0.33044,0.7760699999999999,0.29320999999999997,-0.09838999999999999,-0.16797,-0.95435,0.38978,0.03025,-0.11635,-1.0307600000000001,-0.09155,0.10937999999999999,57.65,0.3
17.249589999999998,0.34557,0.79119,0.26179,-0.05591,-0.01685,-1.05835,0.39909,0.0384,-0.12217,-1.0759299999999998,-0.08691,0.01782,58.16,0.3
16.744188,0.28041,0.71207,0.16405999999999998,-0.47436999999999996,0.05835,-0.7851600000000001,0.41421,0.03142,-0.14544,-1.0031700000000001,-0.1001,0.09595,58.67,0.3
16.194838,0.33044,0.65041,0.34091,-0.50903,0.18700999999999998,-1.01099,0.38395999999999997,0.04887,-0.0861,-0.9865700000000001,-0.12158,0.18994,59.18,0.3
15.645488,0.38861999999999997,0.73418,0.6957800000000001,-0.06494,0.35498,-0.96777,0.37698000000000004,0.09075,-0.11519000000000001,-1.0656700000000001,-0.13232,0.23853000000000002,59.69,0.3
15.074164000000001,0.185,0.8796200000000001,-0.12799000000000002,-0.26025,-0.24048000000000003,-1.00635,0.4049,0.057010000000000005,-0.11052999999999999,-1.00195,-0.1189,0.12793,60.2,0.3
14.502839999999999,0.14079,0.79468,-0.01745,-0.15649000000000002,-0.08179,-0.99854,0.3828,0.07562999999999999,-0.1373,-0.9526399999999999,-0.09058,0.07103999999999999,60.71,0.3
13.997438,0.49566000000000004,0.8807799999999999,0.48635,-0.32666,-0.32031,-0.8044399999999999,0.37116,0.06283,-0.12333,-1.04126,-0.10742,0.04565,61.22,0.3
13.426114000000002,0.37931,0.82144,0.38163,-0.09766,0.0022,-1.22632,0.35138,0.06748,-0.10937000000000001,-1.03906,-0.050289999999999994,0.03247,61.73,0.3
13.426114000000002,0.37931,0.82144,0.38163,-0.09766,0.0022,-1.22632,0.35138,0.06748,-0.10937000000000001,-1.03906,-0.050289999999999994,0.03247,62.24,0.3
12.327414,0.39327,0.84704,0.28274,-0.1814,-0.10790999999999999,-0.87305,0.34557,0.052360000000000004,-0.10123,-1.0134299999999998,-0.19530999999999998,0.11035,62.76,0.3
11.822011999999999,0.38861999999999997,0.81912,0.33858,-0.25342,-0.10595999999999998,-0.87964,0.35486999999999996,0.05934,-0.11868,-0.97705,-0.13184,0.07397000000000001,63.27,0.3
11.338583999999999,0.33626,0.80865,0.31066,-0.017580000000000002,0.24268,-1.0654299999999999,0.35836,0.057010000000000005,-0.1466,-1.0249,-0.09082,0.06104,63.78,0.3
10.789234,0.22805,0.7621,0.24899000000000002,-0.29199,0.28003,-1.04346,0.34789000000000003,0.0477,-0.1338,-0.9611799999999999,-0.09302,0.04712,64.29,0.3
10.261858,0.25597,0.75512,0.38047,-0.05396,0.36304000000000003,-1.0681200000000002,0.35255,0.06981,-0.15009,-0.9743700000000001,-0.10497999999999999,-0.03882,64.8,0.3
9.77843,0.29902,0.76094,0.36069,0.15161,0.18823,-1.0715299999999999,0.3316,0.058179999999999996,-0.13613,-1.03979,-0.14038,0.05712999999999999,65.31,0.3
9.273028,0.21176,0.7016,0.03025,-0.2124,0.08301,-1.00977,0.31531,0.052360000000000004,-0.11752,-0.97339,-0.09229,0.021,65.82,0.3
8.833548,0.2583,0.69462,0.1594,-0.26807,-0.026860000000000002,-0.99536,0.31415,0.06167,-0.12100999999999999,-0.99854,-0.08301,0.07372999999999999,66.33,0.3
8.394067999999999,0.24318,0.676,0.14428,-0.12305,-0.04736,-0.8303200000000001,0.28855,0.05003,-0.08726,-0.9807100000000001,-0.11205999999999999,0.01587,66.84,0.3
7.7568220000000005,0.23038000000000003,0.6050300000000001,0.16057000000000002,-0.03784,0.06323,-1.0378399999999999,0.27924,0.05119,-0.08843,-0.92871,-0.07739,-0.01123,67.35,0.3
7.537082000000001,0.25714000000000004,0.55616,0.09192,-0.26195999999999997,0.19092,-1.16577,0.25481,0.02327,-0.07097,-0.98169,-0.13745,0.059570000000000005,67.86,0.3
7.317342,0.2839,0.46773000000000003,0.22455999999999998,-0.21313000000000001,-0.09912,-1.0105,0.22805,0.01745,-0.04654,-0.9992700000000001,-0.15454,0.010740000000000001,68.37,0.3
7.14155,0.23968000000000003,0.41305,0.3188,-0.15137,-0.027589999999999996,-0.90723,0.22455999999999998,0.03607,-0.057010000000000005,-1.07617,-0.10156,0.03198,68.88,0.3
6.921810000000001,0.22689,0.36534,0.25132,-0.08813,0.039060000000000004,-1.05444,0.2106,0.03025,-0.02792,-1.03345,-0.0874,-0.01196,69.39,0.3
6.746017999999999,0.18965,0.35255,0.17802,0.06494,0.02783,-1.09619,0.1978,0.03723,-0.02792,-1.06104,-0.10156,0.02393,69.9,0.3
6.548252,0.16755,0.37349,0.16755,0.055420000000000004,-0.03442,-1.00928,0.20129,0.05003,-0.029089999999999998,-1.03662,-0.10985999999999999,0.03442,70.41,0.3
